player_id,player,position,team,targets_pg,carries_pg,receptions_pg,opportunities_pg,redzone_opportunity_pg,receiving_tds_pg,rushing_tds_pg,td_rate,receiving_yards_pg,rushing_yards_pg,target_share,season_targets,season_carries,season_tds,games,last_week,injury_status,opponent,role_score,opportunity_score,red_zone_score,efficiency_score,opponent_td_allowed,matchup_score,team_td_environment,team_environment_score,td_score,td_estimate,actual_td,week
00-0037086,Grant Calcaterra,TE,PHI,1.5840867992766727,0.0,0.9409282700421941,1.5840867992766727,0.18022905364677522,0.06268836648583484,0.0,0.0395738203957382,10.290536467751659,0.0,0.06739539195261457,35.0,0.0,1.0,19,19,Active,DEN,69.09574468085106,66.48936170212765,57.446808510638306,78.06122448979592,26,9.375,81,90.625,65.40859748154581,7.497003287637244,0,5
00-0033536,Mike Williams,WR,LAC,1.9523809523809523,0.0,1.2285714285714286,1.9523809523809523,0.15714285714285714,0.08571428571428573,0.0,0.043902439024390255,20.41904761904762,0.0,0.07268770638228766,36.0,0.0,1.0,15,19,Active,WAS,64.59224598930481,63.23529411764706,58.55614973262032,79.97448979591837,36,81.25,50,59.375,65.32248581250681,7.472645986966213,0,5
00-0039050,Payne Durham,TE,TB,1.2266425557564797,0.0,0.8149487643158531,1.2266425557564797,0.2703435804701628,0.18022905364677522,0.0,0.14692874692874697,8.50994575045208,0.0,0.033681736751748716,15.0,0.0,2.0,11,18,Active,SEA,56.808510638297875,59.04255319148937,63.297872340425535,96.93877551020408,32,46.875,68,84.375,65.0914025184542,7.407282426648475,0,5
00-0038040,Zamir White,RB,LV,1.1892706449668475,5.104882459312839,0.7299578059071731,6.294153104279687,0.7483423749246536,0.0,0.08619650391802293,0.013694694502968783,4.900542495479205,13.026522001205548,0.03502107479566582,13.0,75.0,1.0,11,11,Active,IND,68.8963963963964,69.36936936936937,61.261261261261254,67.3469387755102,20,53.125,37,12.5,65.04676870748298,7.39465743440233,0,5
00-0039041,Elijah Higgins,TE,ARI,1.5846242111302355,0.0,1.0889271371199085,1.5846242111302355,0.3614457831325302,0.0,0.0,0.0,12.687894434882391,0.0,0.05190330134066802,30.0,0.0,2.0,19,17,Active,TEN,66.83510638297872,67.02127659574468,66.48936170212765,64.79591836734694,33,53.125,46,40.625,65.04580981328702,7.3943862043297575,0,5
00-0036040,Juwan Johnson,TE,NO,6.866322432587492,0.0,4.953528399311533,6.866322432587492,0.8984509466437178,0.2013769363166954,0.0,0.029328208556149742,49.02180149168102,0.0,0.1936901244239985,97.0,0.0,4.0,19,18,Questionable,NYG,96.99468085106383,96.80851063829788,86.70212765957447,73.21428571428571,28,25.0,43,28.125,65.03001519756839,7.389918584455058,0,5
00-0038046,Charlie Kolar,TE,BAL,1.3285714285714287,0.061904761904761914,0.9741496598639456,1.3904761904761906,0.09285714285714287,0.061904761904761914,0.0,0.044520547945205484,11.440816326530612,0.12380952380952383,0.0452634523612,14.0,1.0,1.0,12,20,Active,HOU,61.702127659574465,61.702127659574465,52.659574468085104,80.99489795918367,36,81.25,84,93.75,65.00806013894919,7.383708439302771,0,5
00-0036387,Jalen Reagor,WR,LAC,1.7755102040816324,0.36734693877551017,0.979591836734694,2.1428571428571423,0.14285714285714285,0.0,0.0,0.0,11.408163265306122,-0.36734693877551017,0.058757563683672055,12.0,3.0,0.0,7,14,Active,WAS,64.29144385026737,65.50802139037432,57.887700534759354,64.79591836734694,36,81.25,50,59.375,64.73296136636472,7.305894786486021,0,5
00-0039573,Blake Watson,RB,TEN,2.0,4.0,1.0,6.0,1.0,0.0,0.0,0.0,13.000000000000002,10.0,0.05128205128205128,2.0,4.0,0.0,1,16,Active,ARI,70.20270270270271,68.46846846846847,66.44144144144144,64.79591836734694,20,53.125,36,9.375,64.72977569406142,7.3049936963202295,0,5
00-0031687,Raheem Mostert,RB,LV,1.5748299319727894,4.282993197278912,1.4244897959183676,5.857823129251701,1.119387755102041,0.0,0.0,0.0,11.831292517006803,21.974149659863947,0.05243461776170652,24.0,89.0,2.0,14,18,Active,IND,70.09009009009009,67.56756756756756,69.36936936936937,64.79591836734694,20,53.125,37,12.5,64.67910001838574,7.290659719486252,0,5
00-0040134,Pat Bryant,WR,DEN,1.5714285714285714,0.0,0.5714285714285714,1.5714285714285714,1.0714285714285714,0.0,0.0,0.0,5.142857142857143,0.0,0.045578231292517,4.0,0.0,0.0,2,4,Active,PHI,59.25133689839573,59.62566844919787,88.36898395721924,64.79591836734694,33,53.125,55,71.875,64.55181163374442,7.254655290687708,0,5
00-0033217,Mo Alie-Cox,TE,IND,1.472576530612245,0.0,0.9751275510204083,1.472576530612245,0.46077806122448983,0.0,0.0,0.0,11.021683673469386,0.0,0.059198053371178,24.0,0.0,1.0,14,18,Active,LV,65.74468085106382,62.76595744680851,72.3404255319149,64.79591836734694,34,62.5,51,62.5,64.34900130264872,7.197288939892066,0,5
00-0039874,Jaylen Wright,RB,MIA,0.5904761904761906,4.780952380952382,0.3523809523809525,5.371428571428572,0.49047619047619057,0.0,0.0,0.0,0.9523809523809526,14.62857142857143,0.014104308390022679,6.0,68.0,0.0,13,18,Active,CAR,60.54054054054054,66.21621621621621,54.054054054054056,64.79591836734694,29,93.75,43,28.125,63.90657749586322,7.072146205972739,0,5
00-0039236,Johnny Wilson,WR,PHI,1.5904761904761906,0.0,0.5619047619047619,1.5904761904761906,0.3857142857142858,0.09523809523809523,0.0,0.05988023952095808,4.276190476190476,0.0,0.05368458780245164,16.0,0.0,1.0,11,22,Active,DEN,60.25401069518716,60.16042780748663,68.18181818181817,85.96938775510205,26,9.375,81,90.625,63.82575302848412,7.049284428056938,0,5
00-0039751,Jordan Whittington,WR,LA,1.3625932300631098,0.5932300631095813,1.134825014343087,1.955823293172691,0.4563970166379806,0.0,0.0,0.0,15.7096959265634,2.6184738955823295,0.03893794100334549,35.0,5.0,0.0,20,20,Active,SF,60.73529411764705,63.63636363636363,70.85561497326202,64.79591836734694,30,34.375,52,65.625,63.70689184764815,7.015663694049048,0,5
00-0039391,Kimani Vidal,RB,LAC,0.8312925170068027,3.8646258503401367,0.3802721088435374,4.695918367346939,0.3979591836734694,0.05306122448979592,0.0,0.011299435028248588,4.059183673469389,14.653741496598641,0.024590307487574296,9.0,43.0,1.0,10,17,Active,WAS,62.25225225225225,63.51351351351351,52.702702702702695,66.58163265306123,31,100.0,50,59.375,63.69277440706012,7.011670475139863,0,5
00-0036876,Kylen Granson,TE,PHI,1.5547905909351696,0.0,0.8387837062535859,1.5547905909351696,0.25358577165806084,0.0,0.0,0.0,7.327596098680437,0.0,0.0527556521360308,33.0,0.0,0.0,20,18,Active,DEN,66.17021276595744,65.42553191489363,62.23404255319149,64.79591836734694,26,9.375,81,90.625,63.66283108988277,7.003200793995413,0,5
00-0037348,Tanner Conner,TE,NYG,1.5569007263922519,0.0,0.8728813559322034,1.5569007263922519,0.5871670702179177,0.0,0.0,0.0,8.202179176755449,0.0,0.05227163682213281,10.0,0.0,0.0,7,5,Active,NO,66.32978723404256,65.95744680851064,78.72340425531915,64.79591836734694,28,25.0,35,6.25,63.5670864090317,6.97611872712611,0,5
00-0036232,Harrison Bryant,TE,HOU,1.809052333804809,0.0,1.195190947666195,1.809052333804809,0.0,0.0,0.0,0.0,11.455445544554456,0.0,0.058146276839007915,13.0,0.0,0.0,7,9,Active,BAL,70.71808510638299,71.27659574468085,25.0,64.79591836734694,38,93.75,44,34.375,63.37825662179766,6.922706873022767,0,5
00-0040162,Dylan Sampson,RB,CLE,2.142857142857143,3.2142857142857144,1.7857142857142858,5.357142857142858,0.9642857142857143,0.21428571428571427,0.0,0.039999999999999994,11.928571428571429,5.285714285714286,0.05339452854312456,12.0,18.0,1.0,4,4,Active,MIN,69.07657657657658,65.76576576576578,65.31531531531532,78.18877551020408,16,28.125,33,3.125,63.30643270821843,6.9023909660389275,0,5
00-0037282,James Mitchell,TE,CAR,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0625,2.0,0.0,0.0,1,4,Active,MIA,73.03191489361703,73.40425531914893,25.0,64.79591836734694,29,31.25,48,56.25,63.13623534520191,6.854249426214255,0,5
00-0037258,Dameon Pierce,RB,KC,0.6197278911564625,4.043537414965987,0.07959183673469389,4.663265306122449,0.5755102040816327,0.0,0.10612244897959185,0.02275711159737418,0.07959183673469389,24.61496598639456,0.02197239646219238,6.0,49.0,2.0,13,20,Active,JAX,61.171171171171174,63.06306306306306,55.85585585585585,70.40816326530613,20,53.125,60,75.0,63.08887203530061,6.840852375699316,0,5
00-0035639,Parris Campbell,WR,DAL,1.7857142857142858,0.0,1.142857142857143,1.7857142857142858,0.32142857142857145,0.2142857142857143,0.0,0.12,5.500000000000002,0.0,0.07890972480946402,8.0,0.0,1.0,4,13,Active,NYJ,64.3716577540107,62.03208556149733,66.17647058823529,95.02551020408163,25,6.25,41,21.875,63.06387782385682,6.833782584462358,0,5
00-0036628,John Bates,TE,WAS,1.3523809523809525,0.0,0.819047619047619,1.3523809523809525,0.49047619047619057,0.0,0.0,0.0,8.342857142857143,0.0,0.03984757432452808,18.0,0.0,0.0,16,21,Active,LAC,60.0531914893617,61.170212765957444,73.93617021276596,64.79591836734694,28,25.0,74,87.5,63.03517151541468,6.825662800074438,0,5
00-0038498,E.J. Jenkins,TE,PHI,1.0,0.0,0.7142857142857143,1.0,1.3571428571428572,0.7142857142857143,0.0,0.7142857142857143,5.0,0.0,0.033294618660472314,2.0,0.0,1.0,2,18,Active,DEN,50.91755319148936,50.26595744680851,95.2127659574468,100.0,26,9.375,81,90.625,63.00265957446808,6.816466565349543,0,5
00-0039875,Ray Davis,RB,BUF,0.5742971887550201,3.6138841078600117,0.3539873780837637,4.188181296615031,0.6075731497418244,0.059667240390131965,0.07458405048766495,0.03205479452054795,0.8915662650602412,11.889845094664372,0.018374916289153886,21.0,131.0,7.0,24,21,Active,NE,58.91891891891892,60.810810810810814,58.108108108108105,74.48979591836735,18,40.625,88,100.0,62.970835631549924,6.807464935781264,0,5
00-0039363,Isaac Guerendo,RB,SF,0.8619650391802292,3.52622061482821,0.8619650391802292,4.388185654008439,0.6621458710066307,0.0,0.20373719107896326,0.04642857142857143,10.35141651597348,14.559373116335145,0.028800921938577164,16.0,84.0,4.0,19,18,Active,LA,62.18468468468468,61.711711711711715,59.009009009009006,81.88775510204081,18,40.625,48,56.25,62.894282037139185,6.785811204790798,0,5
00-0036841,Austin Trammell,WR,JAX,3.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,40.0,0.0,0.1,3.0,0.0,0.0,1,9,Active,KC,74.0909090909091,73.52941176470588,27.941176470588236,64.79591836734694,32,46.875,41,21.875,62.879351740696286,6.781588063796949,0,5
00-0035537,Ty Johnson,RB,BUF,1.2530120481927711,3.2937464142283424,0.5633964429145153,4.5467584624211135,0.5404475043029261,0.06712564543889846,0.0,0.014763406940063091,4.096959265633965,16.065978198508322,0.042994677855596186,34.0,69.0,5.0,24,21,Active,NE,65.45045045045045,62.612612612612615,54.95495495495496,67.98469387755102,18,40.625,88,100.0,62.85490209597353,6.7746723071467985,0,5
00-0038839,Mitchell Tinsley,WR,CIN,1.4761904761904763,0.0,0.6666666666666666,1.4761904761904763,0.19047619047619047,0.19047619047619047,0.0,0.12903225806451613,6.761904761904762,0.0,0.06054023495883962,4.0,0.0,1.0,3,4,Active,DET,60.05347593582887,58.55614973262032,60.82887700534759,95.91836734693877,27,15.625,61,78.125,62.79692786205391,6.758273880980964,0,5
00-0032398,Chris Moore,WR,WAS,2.2857142857142856,0.47619047619047616,0.8571428571428571,2.761904761904762,0.0,0.0,0.0,0.0,14.80952380952381,4.285714285714286,0.10312899106002556,6.0,1.0,0.0,3,4,Active,LAC,72.27272727272728,70.58823529411765,27.941176470588236,64.79591836734694,28,25.0,74,87.5,62.71758703481394,6.735831761275943,0,5
00-0035341,Trenton Irwin,WR,NYJ,1.2666666666666666,0.0,0.37142857142857144,1.2666666666666666,1.0952380952380953,0.0,0.0,0.0,1.8,0.0,0.03754029311838643,10.0,0.0,0.0,6,11,Active,DAL,54.81283422459893,54.81283422459893,89.03743315508021,64.79591836734694,38,93.75,48,56.25,62.51705227545564,6.67910907220031,0,5
00-0039907,Ja'Lynn Polk,WR,NO,1.6476190476190478,0.0,0.33333333333333337,1.6476190476190478,0.44761904761904764,0.09523809523809523,0.0,0.05780346820809248,2.0,0.0,0.055031389140786056,33.0,1.0,2.0,14,17,Active,NYG,60.88235294117647,60.6951871657754,70.58823529411765,84.94897959183673,28,25.0,43,28.125,62.502591945869256,6.675018864688733,0,5
00-0038809,Ben Sims,TE,MIN,1.142857142857143,0.0,0.8571428571428572,1.142857142857143,0.8214285714285714,0.0,0.0,0.0,6.571428571428571,0.0,0.04508909941847124,5.0,0.0,0.0,4,14,Active,CLE,58.23138297872341,56.64893617021277,85.1063829787234,64.79591836734694,34,62.5,54,68.75,62.41017151541469,6.648877085788726,0,5
00-0038622,Deuce Vaughn,RB,DEN,1.042857142857143,3.8285714285714283,0.6,4.871428571428571,0.8714285714285714,0.0,0.0,0.0,3.5142857142857142,16.914285714285715,0.02082746160794941,5.0,17.0,0.0,5,18,Active,PHI,61.5990990990991,63.96396396396396,63.51351351351351,64.79591836734694,14,15.625,55,71.875,62.39193785622358,6.643719565046098,0,5
00-0039920,Malachi Corley,WR,CLE,1.3285714285714287,0.44285714285714284,0.5571428571428572,1.7714285714285716,1.0714285714285714,0.0,0.0,0.0,3.2857142857142856,5.114285714285715,0.03947407704213512,6.0,2.0,0.0,5,13,Active,MIN,59.61229946524064,61.76470588235294,88.36898395721924,64.79591836734694,29,31.25,33,3.125,62.31718596529521,6.62257545875493,0,5
00-0040194,Jackson Hawes,TE,BUF,1.0,0.0,1.0,1.0,0.42857142857142855,0.2857142857142857,0.0,0.2857142857142857,12.0,0.0,0.03856180856180856,4.0,0.0,1.0,4,4,Active,NE,52.59308510638297,50.26595744680851,70.2127659574468,99.36224489795919,34,62.5,88,100.0,61.91975141120278,6.5101582563116445,0,5
00-0036670,Jermar Jefferson,RB,ARI,0.28571428571428575,3.0,0.28571428571428575,3.2857142857142856,3.2142857142857144,0.0,0.0,0.0,2.857142857142857,10.142857142857144,0.00892857142857143,1.0,6.0,0.0,2,17,Active,TEN,51.19369369369369,54.5045045045045,91.44144144144144,64.79591836734694,28,90.625,46,40.625,61.90319911748483,6.505476321802853,0,5
00-0038492,Jason Brownlee,WR,KC,1.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,1.0,0.0,0.0,1,1,Active,JAX,51.85828877005348,52.139037433155075,95.05347593582889,64.79591836734694,36,81.25,60,75.0,61.871330350321955,6.496462013376782,0,5
00-0037216,Justyn Ross,WR,KC,1.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.025,1.0,0.0,0.0,1,10,Active,JAX,51.57754010695187,52.139037433155075,95.05347593582889,64.79591836734694,36,81.25,60,75.0,61.871330350321955,6.496462013376782,0,5
00-0039393,Jase McClellan,RB,TB,0.0,7.142857142857143,0.0,7.142857142857143,0.0,0.0,0.0,0.0,0.0,15.571428571428571,0.0,0.0,13.0,0.0,2,11,Active,SEA,53.94144144144145,72.07207207207207,21.17117117117117,64.79591836734694,11,6.25,68,84.375,61.85928019856592,6.493053541880075,0,5
00-0040078,Brashard Smith,RB,KC,1.9285714285714286,2.2142857142857144,1.0714285714285714,4.142857142857143,0.8214285714285714,0.0,0.0,0.0,9.642857142857142,7.357142857142857,0.05636875439831105,6.0,7.0,0.0,4,4,Active,JAX,66.35135135135135,60.36036036036037,62.16216216216216,64.79591836734694,20,53.125,60,75.0,61.48540632469205,6.38730064612718,0,5
00-0035250,Devin Singletary,RB,NYG,0.5295467584624212,4.520367183017786,0.48479632816982227,5.049913941480208,0.35111876075731496,0.0,0.059667240390131965,0.011815496478073164,0.6190476190476191,15.53757888697648,0.016712681786843986,25.0,128.0,4.0,19,18,Active,NO,61.08108108108109,64.86486486486487,51.80180180180181,66.70918367346938,24,75.0,35,6.25,61.33660829196545,6.34521205972737,0,5
00-0040466,Raheim Sanders,RB,CLE,0.0,3.0,0.0,3.0,3.0,0.0,1.0,0.3333333333333333,0.0,3.0,0.0,0.0,3.0,1.0,1,1,Active,MIN,41.64414414414415,53.153153153153156,89.1891891891892,99.61734693877551,16,28.125,33,3.125,61.23629113807685,6.316836636198881,0,5
00-0036415,Van Jefferson,WR,TEN,1.8071127185051237,0.0,1.415310427968656,1.8071127185051237,0.1763110307414105,0.14888487040385778,0.0,0.08238825883922617,13.507534659433395,0.0,0.06460989640967602,46.0,0.0,3.0,19,19,Active,ARI,63.235294117647065,62.299465240641716,59.35828877005348,90.3061224489796,25,6.25,36,9.375,61.169608752591955,6.297975047161724,0,5
00-0039798,Isaiah Davis,RB,NYJ,1.3734939759036149,2.4102122776821577,0.9185312679288584,3.7837062535857724,0.6454388984509467,0.044750430292598974,0.05220883534136547,0.02562547384382108,7.371772805507746,14.506597819850834,0.05016110625548134,17.0,35.0,2.0,17,18,Active,DAL,62.40990990990991,57.20720720720721,58.55855855855856,71.81122448979592,31,100.0,48,56.25,60.96834206655636,6.237653405956981,0,5
00-0036096,J.J. Taylor,RB,HOU,0.7142857142857143,3.619047619047619,0.38095238095238093,4.333333333333333,0.8333333333333333,0.0,0.0,0.0,0.0,17.523809523809522,0.017406366243575545,3.0,10.0,0.0,3,9,Active,BAL,59.05405405405405,61.261261261261254,62.612612612612615,64.79591836734694,22,62.5,44,34.375,60.88405497334068,6.204781439602866,0,5
00-0037569,Peyton Hendershot,TE,KC,1.1714285714285713,0.0,1.1714285714285713,1.1714285714285713,0.24285714285714288,0.0,0.0,0.0,12.428571428571429,0.0,0.05018904335927919,5.0,0.0,0.0,5,18,Active,JAX,60.412234042553195,57.71276595744681,61.170212765957444,64.79591836734694,36,81.25,60,75.0,60.75059704732958,6.152732848458536,0,5
00-0038840,Brycen Tremayne,WR,CAR,2.5322331098504383,0.0,1.8824136152656008,2.5322331098504383,0.0,0.0,0.0,0.0,21.95977307890665,0.0,0.07211476951276692,12.0,0.0,0.0,6,17,Active,MIA,68.23529411764706,68.98395721925134,27.941176470588236,64.79591836734694,29,31.25,48,56.25,60.67480628615083,6.123174451598825,0,5
00-0033955,Jeremy McNichols,RB,WAS,0.9336949969861364,2.674502712477396,0.6274864376130199,3.6081977094635325,0.7374924653405666,0.0,0.2549728752260398,0.07066488473103909,1.2929475587703436,20.657625075346594,0.03161850194458256,14.0,70.0,6.0,21,21,Active,LAC,60.22522522522522,56.75675675675676,60.810810810810814,88.01020408163265,11,6.25,74,87.5,60.596731936017655,6.092725455046885,0,5
00-0039344,Jonathon Brooks,RB,CAR,0.9999999999999999,2.857142857142857,0.9999999999999999,3.857142857142857,1.9999999999999998,0.0,0.0,0.0,7.666666666666666,5.904761904761904,0.024390243902439022,3.0,9.0,0.0,3,14,Active,MIA,58.288288288288285,57.65765765765766,79.72972972972973,64.79591836734694,17,31.25,48,56.25,60.563109027394745,6.07961252068395,0,5
00-0038752,Jake Bobo,WR,SEA,1.061904761904762,0.0,0.8142857142857144,1.061904761904762,0.18571428571428572,0.1238095238095238,0.0,0.11659192825112107,8.227210884353742,0.0,0.034001832513172535,18.0,0.0,1.0,13,18,Active,TB,53.39572192513369,53.20855614973262,60.29411764705882,94.7704081632653,35,71.875,48,56.25,60.47189102913893,6.044037501364183,0,5
00-0040584,Gunnar Helm,TE,TEN,1.9285714285714286,0.0,1.7857142857142858,1.9285714285714286,0.0,0.0,0.0,0.0,16.214285714285715,0.0,0.06599149056537061,8.0,0.0,0.0,4,4,Active,ARI,73.05851063829788,72.87234042553192,25.0,64.79591836734694,25,6.25,36,9.375,59.915490664350855,5.8270413590968335,0,5
00-0038547,Luke Schoonmaker,TE,DAL,1.7911646586345382,0.0,1.2581755593803787,1.7911646586345382,0.0,0.044750430292598974,0.0,0.024983984625240232,9.21342512908778,0.0,0.047996696507548064,42.0,0.0,1.0,16,18,Active,NYJ,68.32446808510639,70.74468085106383,25.0,71.5561224489796,25,6.25,41,21.875,59.91133847155884,5.825422003907949,0,5
00-0037450,Tyreik McAllister,WR,LV,0.0,1.4285714285714286,0.0,1.4285714285714286,0.7142857142857143,0.0,0.0,0.0,0.0,7.857142857142858,0.0,0.0,2.0,0.0,2,4,Active,IND,44.31818181818181,56.951871657754005,79.14438502673798,64.79591836734694,35,71.875,37,12.5,59.89739986903853,5.8199859489250265,0,5
00-0040727,Tre Harris,WR,LAC,1.4285714285714286,0.0,0.5714285714285714,1.4285714285714286,0.21428571428571427,0.0,0.0,0.0,8.857142857142858,0.0,0.04375890707160057,6.0,0.0,0.0,4,4,Active,WAS,57.32620320855615,56.951871657754005,62.165775401069524,64.79591836734694,36,81.25,50,59.375,59.77039452144494,5.770453863363528,0,5
00-0035860,Tony Jones,RB,ARI,0.0,4.0,0.0,4.0,0.0,0.0,1.0,0.25,0.0,55.0,0.0,0.0,4.0,1.0,1,18,Active,TEN,45.74324324324325,59.45945945945946,21.17117117117117,98.9795918367347,28,90.625,46,40.625,59.72995955138813,5.75468422504137,0,5
00-0033246,Johnny Mundt,TE,JAX,1.1802290536467752,0.0,0.6702833031946955,1.1802290536467752,0.1763110307414105,0.06268836648583484,0.0,0.05311542390194075,6.792043399638336,0.0,0.034606594345332434,33.0,0.0,2.0,18,19,Active,KC,56.648936170212764,58.51063829787234,56.91489361702128,83.6734693877551,32,46.875,41,21.875,59.62755102040816,5.714744897959184,0,5
